Ano;Região;UF;Município;Código Município IBGE;CNPJ Município/SEDUC;Nome Escola;Código Escola;Rede Atendimento;Quantidade Alunos;CNPJ Executora;Nome Executora;Programa;Destinação;Valor Custeio;Valor Capital;Valor Total;Data da Ord. de Pagamento
2023;NORTE;AC;SENADOR GUIOMARD;1200450;'04077251000125;ESC FENELON MANOEL;12014648;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;224;'01110995000106;CAIXA ESCOLAR FENELON MANOEL;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;SENADOR GUIOMARD;1200450;'04033254000167;ESC PROF MARIA AUXILIADORA CUNHA QUEIROZ;12014915;ADMINISTRAÇÃO PÚBLICA ESTADUAL;183;'01201412000152;COMITE EXECUTIVO MARIA AUXILIADORA CUNHA QUEIROZ;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/10/2023
2023;NORTE;AC;SENADOR GUIOMARD;1200450;'04033254000167;ESC TUFI ASMAR;12015172;ADMINISTRAÇÃO PÚBLICA ESTADUAL;181;'03553215000128;COMITE EXECUTIVO TUFI ASSMAR;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/10/2023
2023;NORTE;AC;PORTO ACRE;1200807;'04033254000167;ESC CEL JOSE PLACIDO DE CASTRO;12015326;ADMINISTRAÇÃO PÚBLICA ESTADUAL;451;'01197452000178;COMITE EXECUTIVO PLACIDO DE CASTRO;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC DOM PEDRO I;12016276;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;9;'12324324000164;CONSELHO ESCOLAR CONSORCIO FLOR DE NATAL;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;06/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04033254000167;ESC KAIRALA JOSE KAIRALA;12016284;ADMINISTRAÇÃO PÚBLICA ESTADUAL;684;'02994644000178;COMITE EXECUTIVO K J K;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;6400;25600;32000;13/09/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC MIZAEL ABRAAHAO SAADY;12016659;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;8;'12615360000187;CONSELHO ESCOLAR CONSORCIO SAO FRANCISCO I;PDDE EQUIDADE;PDDE Campo - 2023;16181,9;6935,1;23117;08/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC NOVA UNIAO;12016705;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;23;'12398879000150;CONSELHO ESCOLAR CONSORCIO SAO FRANCISCO II;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;06/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC RAIMUNDA FLORES;12016845;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;20;'12398879000150;CONSELHO ESCOLAR CONSORCIO SAO FRANCISCO II;PDDE EQUIDADE;Campo 2022;16181,9;6935,1;23117;08/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC RAIMUNDA FLORES;12016845;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;20;'12398879000150;CONSELHO ESCOLAR CONSORCIO SAO FRANCISCO II;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;06/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC RAIMUNDA FLORES;12016845;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;20;'12398879000150;CONSELHO ESCOLAR CONSORCIO SAO FRANCISCO II;PDDE EQUIDADE;PDDE Campo - 2023;16182;6935;23117;06/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC SAO SEBASTIAO II;12016942;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;8;'06256815000112;CONSELHO DAS ESCOLAS DE ZONA RURAL;PDDE EQUIDADE;PDDE Campo - 2023;16181,9;6935,1;23117;08/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC SANTA QUITERIA;12016977;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;36;'12615360000187;CONSELHO ESCOLAR CONSORCIO SAO FRANCISCO I;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;06/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC INFANTIL OS PASTORINHOS;12017000;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;264;'02986577000140;CONSELHO ESCOLAR OS PASTORINHOS;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;EPITACIOLANDIA;1200252;'84306588000104;ESC JOSE BENICIO MOREIRA;12017221;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;65;'32891472000178;CONS ESCOLAR DE PAIS E MESTRES DA ESCOLA DE EF JOSE BENICIO;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/10/2023
2023;NORTE;AC;EPITACIOLANDIA;1200252;'84306588000104;ESC JOSE HASSEM HALL FILHO;12017230;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;233;'00674005000108;CONS ESC DA ESC DE PRIM GRAU JOSE HASSEM HALL FILHO;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;XAPURI;1200708;'04033254000167;ESC EDMUNDO PINTO;12017590;ADMINISTRAÇÃO PÚBLICA ESTADUAL;10;'11451177000120;COMITE EXECUTIVO CONSORCIO EDMUNDO PINTO;PDDE EQUIDADE;PDDE Agua 2021;20000;5000;25000;23/11/2023
2023;NORTE;AC;XAPURI;1200708;'04033254000167;ESC IVAIR HIGINO;12017760;ADMINISTRAÇÃO PÚBLICA ESTADUAL;9;'11488233000100;COMITE EXECUTIVO CONSORCIO IVAIR HIGINO;PDDE EQUIDADE;PDDE Agua 2021;22400;5600;28000;23/11/2023
2023;NORTE;AC;XAPURI;1200708;'04033254000167;ESC JOAO EDUARDO;12017841;ADMINISTRAÇÃO PÚBLICA ESTADUAL;31;'11492389000156;COMITE EXECUTIVO CONSORCIO JULIO MARTINS;PDDE EQUIDADE;PDDE Agua 2021;20000;5000;25000;23/11/2023
2023;NORTE;AC;XAPURI;1200708;'04033254000167;ESC JULIO MARTINS;12017850;ADMINISTRAÇÃO PÚBLICA ESTADUAL;14;'11492389000156;COMITE EXECUTIVO CONSORCIO JULIO MARTINS;PDDE EQUIDADE;PDDE Agua 2021;20000;5000;25000;23/11/2023
2023;NORTE;AC;XAPURI;1200708;'04033254000167;ESC NOVA ESPERANCA II;12017957;ADMINISTRAÇÃO PÚBLICA ESTADUAL;6;'11492389000156;COMITE EXECUTIVO CONSORCIO JULIO MARTINS;PDDE EQUIDADE;PDDE Agua 2021;20000;5000;25000;23/11/2023
2023;NORTE;AC;XAPURI;1200708;'04033254000167;ESC PLACIDO DE CASTRO;12018007;ADMINISTRAÇÃO PÚBLICA ESTADUAL;461;'01224035000177;COMITE EXECUTIVO PLACIDO DE CASTRO;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/12/2023
2023;NORTE;AC;TARAUACA;1200609;'34693564000179;ESC MARIA AUCILENE CALIXTO ALVES;12018775;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;378;'04465413000100;COMITE EXECUTIVO MARIA AUCILENE CALIXTO ALVES;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC ELSON DIAS DANTAS;12018805;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;327;'01714714000124;CONS ESCOLAR ENSINAR PARA EDUCAR DA EMEF ELSON DIAS DANTAS;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;EPITACIOLANDIA;1200252;'84306588000104;ESC RAIMUNDA DA CUNHA AIRES;12018821;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;272;'01675125000184;CONS ESC DA ESCOLA MUNICIPAL DE 1 GRAU RAIMUNDA C AIRES;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC FLORIANO PEIXOTO;12018996;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;15;'11298985000108;CONSELHO ESCOLAR EDUCACAO E RESPONSABILIDADE;PDDE EQUIDADE;PDDE Agua 2021;20000;5000;25000;27/10/2023
2023;NORTE;AC;PLACIDO DE CASTRO;1200385;'04033254000167;ESC ANTONIA DOS REIS AZEVEDO;12019178;ADMINISTRAÇÃO PÚBLICA ESTADUAL;54;'07850547000125;COMITE EXECUTIVO ANTONIA DOS REIS AZEVEDO;PDDE EQUIDADE;PDDE AGUA 2020;22400;5600;28000;05/12/2023
2023;NORTE;AC;XAPURI;1200708;'04033254000167;ESC BOA VISTA;12019461;ADMINISTRAÇÃO PÚBLICA ESTADUAL;6;'11492389000156;COMITE EXECUTIVO CONSORCIO JULIO MARTINS;PDDE EQUIDADE;PDDE Agua 2021;20000;5000;25000;23/11/2023
2023;NORTE;AC;TARAUACA;1200609;'34693564000179;ESC PEDRO ZUMBA DA SILVA;12019720;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;490;'04466141000155;COMITE EXECUTIVO GREGORIO;PDDE EQUIDADE;PDDE AGUA 2020;25600;6400;32000;05/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC JOSE MARREIRA FILHO;12019828;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;11;'12398879000150;CONSELHO ESCOLAR CONSORCIO SAO FRANCISCO II;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;06/12/2023
2023;NORTE;AC;JORDAO;1200328;'84306497000160;ESC SANTA LUZIA;12020001;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;39;'14027160000139;CONSELHO ESCOLAR CONSORCIO FRANCISCO MARQUES BAYMA;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;12/12/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC 25 DE JULHO;12020290;ADMINISTRAÇÃO PÚBLICA ESTADUAL;128;'11197129000158;COMITE EXECUTIVO 25 DE JULHO;PDDE EQUIDADE;PDDE AGUA 2020;22400;5600;28000;05/12/2023
2023;NORTE;AC;RODRIGUES ALVES;1200427;'84306455000120;ESC FRANCISCO DAS CHAGAS SILVA;12020320;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;61;'41619611000108;COMITE EXECUTIVO CONSORCIO FRANCISCO DAS CHAGAS SILVA;PDDE EQUIDADE;PDDE Agua 2021;20000;5000;25000;27/10/2023
2023;NORTE;AC;TARAUACA;1200609;'34693564000179;ESC MARIA RITA ALBUQUERQUE SANTOS CATAO;12020435;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;175;'07511919000199;COMITE EXECUTIVO MARIA RITA DOS SANTOS CATAO;PDDE EQUIDADE;PDDE Agua 2021;22400;5600;28000;22/11/2023
2023;NORTE;AC;BUJARI;1200138;'04033254000167;ESC NOVA VIDA;12020680;ADMINISTRAÇÃO PÚBLICA ESTADUAL;230;'08835314000116;COMITE EXECUTIVO NOVA VIDA;PDDE EQUIDADE;PDDE AGUA 2020;25600;6400;32000;05/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC POLETA FERREIRA DA COSTA;12021130;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;151;'11295745000141;CONSELHO DEMOCRATIZACAO DA EDUCACAO;PDDE EQUIDADE;Campo 2021;20924,4;8967,6;29892;08/12/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC BOM JARDIM;12021237;ADMINISTRAÇÃO PÚBLICA ESTADUAL;13;'07191683000150;COMITE EXECUTIVO BOM JARDIM;PDDE EQUIDADE;PDDE Agua 2021;22400;5600;28000;23/11/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC CEL JOAO BRANDAO;12021318;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;9;'12324324000164;CONSELHO ESCOLAR CONSORCIO FLOR DE NATAL;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;06/12/2023
2023;NORTE;AC;CAPIXABA;1200179;'84306604000150;ESC MUNDO ENCANTADO;12021725;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;364;'12308671000101;CONSELHO ESCOLAR DAMIANA OLIVEIRA;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;ACRELANDIA;1200013;'04033254000167;ESC MARCILIO PONTES DOS SANTOS;12021768;ADMINISTRAÇÃO PÚBLICA ESTADUAL;642;'03319568000168;COMITE EXECUTIVO MARCILIO PONTES DOS SANTOS;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC INDIGENA RAINHA DA FLORESTA;12021830;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;90;'11287858000103;CONSELHO ESCOLAR EDUCACAO DESAFIO PARTICIPATIVO;PDDE EQUIDADE;PDDE ÁGUA 2023;22400;5600;28000;06/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC INDIGENA RAINHA DA FLORESTA;12021830;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;90;'11287858000103;CONSELHO ESCOLAR EDUCACAO DESAFIO PARTICIPATIVO;PDDE EQUIDADE;PDDE Campo - 2023;18134,9;7772,1;25907;08/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC INDIGENA BOA VISTA;12021849;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;75;'11287858000103;CONSELHO ESCOLAR EDUCACAO DESAFIO PARTICIPATIVO;PDDE EQUIDADE;PDDE Campo - 2023;18134,9;7772,1;25907;08/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC INDIGENA CRISPIM JAMINAWA;12021857;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;7;'03307086000198;CONSELHO ESCOLAR CICERO RIBEIRO;PDDE EQUIDADE;PDDE Campo - 2023;16181,9;6935,1;23117;06/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC INDIGENA ASHANINKA;12021865;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;48;'11287858000103;CONSELHO ESCOLAR EDUCACAO DESAFIO PARTICIPATIVO;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;06/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC INDIGENA ASHANINKA;12021865;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;48;'11287858000103;CONSELHO ESCOLAR EDUCACAO DESAFIO PARTICIPATIVO;PDDE EQUIDADE;PDDE Campo - 2023;16181,9;6935,1;23117;08/12/2023
2023;NORTE;AC;PLACIDO DE CASTRO;1200385;'04076733000160;ESC SIRLEI PAIVA DE LIMA II;12022144;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;218;'14660736000109;CONSELHO ESCOLAR SIRLEI PAIVA DE LIMA II;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;13/09/2023
2023;NORTE;AC;FEIJO;1200302;'04033254000167;ESC ARGENTINA SANTOS DA SILVA;12022438;ADMINISTRAÇÃO PÚBLICA ESTADUAL;384;'41127464000140;COMITE EXECUTIVO ARGENTINA SANTOS DA SILVA;PDDE EQUIDADE;PDDE Agua 2021;22400;5600;28000;23/11/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC FREI PELEGRINO DE LIMA;12022497;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;252;'03348335000193;CONSELHO ESCOLARUNIDADE EXECUTORA FREI PELEGRINO DE LIMA;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;13/09/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC INFANTIL TERESINHA KALUME;12022527;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;276;'03380684000192;CONSELHO ESCOLARUNIDADE EXECUTORA CRIANCA FELIZ;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC VALDIVA DE CASTRO DOS SANTOS;12022624;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;139;'03380708000103;CONSELHO ESCOLARUNIDADE EXECUTORA NOVO CAMINHO;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC VOVO MOCINHA;12022632;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;387;'04555008000175;CONSELHO ESCOLARUNIDADE EXECUTORA VOVO MOCINHA;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;6400;25600;32000;13/09/2023
2023;NORTE;AC;MANOEL URBANO;1200344;'04051207000146;ESC INFANTIL MENINO JESUS;12022675;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;296;'08208366000162;CONSELHO ESCOLAR DA EM DE ENSINO INFANTIL MENINO JESUS;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;JORDAO;1200328;'84306497000160;ESC DEUS SEJA LOUVADO;12022780;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;15;'14027178000130;CONSELHO ESCOLAR CONSORCIO LUZ DIVINA;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;06/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC JOSEFA LOPES DA CUNHA;12023027;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;102;'11295715000135;CONSELHO ESCOLAR EDUCACAO E ARTICULACAO;PDDE EQUIDADE;PDDE Agua 2021;20000;5000;25000;27/10/2023
2023;NORTE;AC;CRUZEIRO DO SUL;1200203;'04012548000102;ESC DARCY BEZERRA;12023183;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;489;'04012355000151;CONSELHO ESCOLAR DARCY BEZERRA;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;6400;25600;32000;13/09/2023
2023;NORTE;AC;CAPIXABA;1200179;'04033254000167;ESC NOVA ESPERANCA;12023396;ADMINISTRAÇÃO PÚBLICA ESTADUAL;243;'05149044000100;COMITE EXECUTIVO NOVA ESPERANCA;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/10/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC HUMAITA;12025534;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;6;'12324324000164;CONSELHO ESCOLAR CONSORCIO FLOR DE NATAL;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;06/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC HUMAITA;12025534;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;6;'12324324000164;CONSELHO ESCOLAR CONSORCIO FLOR DE NATAL;PDDE EQUIDADE;PDDE Campo - 2023;16181,9;6935,1;23117;06/12/2023
2023;NORTE;AC;RODRIGUES ALVES;1200427;'84306455000120;ESC SANTA CLARA;12025615;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;153;'08733070000160;CONSELHO ESCOLAR SANTA CLARA;PDDE EQUIDADE;PDDE ÁGUA 2023;25600;6400;32000;06/12/2023
2023;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC CHARLES SANTOS;12025836;ADMINISTRAÇÃO PÚBLICA ESTADUAL;226;'08027884000180;COMITE EXECUTIVO CHARLES SANTOS;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;13/09/2023
2023;NORTE;AC;TARAUACA;1200609;'34693564000179;ESC CRECHE CRIANCA FELIZ;12026018;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;315;'10889445000128;CONSELHO ESCOLAR CRECHE CRIANCA FELIZ;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;BUJARI;1200138;'04033254000167;ESC JOAO DE DEUS RODRIGUES;12026115;ADMINISTRAÇÃO PÚBLICA ESTADUAL;198;'08876738000129;COMITE EXECUTIVO JOAO DE DEUS RODRIGUES;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/10/2023
2023;NORTE;AC;PORTO ACRE;1200807;'84306661000130;ESC PEQUENO PRINCIPE;12026280;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;270;'14297577000111;CONSELHO ESCOLAR PEQUENO PRINCIPE;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;25/10/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC JOAO BATISTA LOPES;12026344;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;13;'11295753000198;CONSELHO ESCOLAR EDUCACAO E CULTURA;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;06/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC RAIMUNDO BEZERRA FROTA;12026360;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;42;'11295743000152;CONSELHO ESCOLAR EDUCACAO EM BUSCA DO SER;PDDE EQUIDADE;PDDE ÁGUA 2023;20000;5000;25000;12/12/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC HELIO MELO;12026417;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;205;'04728535000134;CONSELHO ESCOLARUNIDADE EXECUTORA HELIO MELO;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04033254000167;ESC VALERIA BISPO SABALA;12026948;ADMINISTRAÇÃO PÚBLICA ESTADUAL;801;'05428013000180;COMITE EXECUTIVO VALERIA BISPO SABALA;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/10/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC NOSSA SENHORA APARECIDA II;12026956;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;7;'12615360000187;CONSELHO ESCOLAR CONSORCIO SAO FRANCISCO I;PDDE EQUIDADE;PDDE Campo - 2023;16181,9;6935,1;23117;08/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC INDIGENA CHAVE DA CULTURA;12027634;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;81;'03251928000137;CONSELHO ESCOLAR JOSE LELE PEREIRA;PDDE EQUIDADE;Campo 2021;18134,9;7772,1;25907;08/12/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC INDIGENA CHAVE DA CULTURA;12027634;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;81;'03251928000137;CONSELHO ESCOLAR JOSE LELE PEREIRA;PDDE EQUIDADE;PDDE Campo - 2023;18134,9;7772,1;25907;06/12/2023
2023;NORTE;AC;TARAUACA;1200609;'34693564000179;ESC AURELINO PEREIRA DE BRITO;12027685;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;378;'07511820000197;COMITE EXECUTIVO TAQUARI;PDDE EQUIDADE;PDDE AGUA 2020;25600;6400;32000;05/12/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC PROFª MARILENE MANSOUR;12027839;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;141;'06324766000108;CONSELHO ESCOLARUNIDADE EXECUTORA PROF MARILENE MANSOUR;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC PROFª TEREZINHA MIGUEIS;12027863;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;268;'06698619000106;CONSELHO ESCOLARUEX PROFESSORA TEREZINHA MIGUEIS;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;ASSIS BRASIL;1200054;'04033254000167;ESC SANDOVAL BATISTA DE ARAUJO;12028223;ADMINISTRAÇÃO PÚBLICA ESTADUAL;460;'30895620000105;COMITE EXECUTIVO SANDOVAL BATISTA DE ARAUJO;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/10/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;CRECHE MUNICIPAL ROMA EMILSE SILVA;12028320;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;160;'11363446000105;CONSELHO ESCOLAR DA CRECHE MUNICIPAL ROMA EMILSE SILVA;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;05/12/2023
2023;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC CONCI ALVES DE MELO;12028347;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;213;'30485264000143;CONSELHO ESCOLAR DA UNIDADE EXECUTORA CONCI ALVES DE MELO;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/10/2023
2023;NORTE;AC;RODRIGUES ALVES;1200427;'84306455000120;ESC INENCY MORORO DE OLIVEIRA;12028452;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;256;'08048508000171;CONSELHO ESCOLAR INENCY MORORO DE OLIVEIRA;PDDE EQUIDADE;PDDE AGUA 2020;25600;6400;32000;08/08/2023
2023;NORTE;AC;RODRIGUES ALVES;1200427;'04033254000167;ESC MANOEL CARNEIRO DE MESSIAS;12028479;ADMINISTRAÇÃO PÚBLICA ESTADUAL;176;'07922351000107;COMITE EXECUTIVO MANOEL CARNEIRO DE MESSIAS;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/10/2023
2023;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC INDIGENA FELIZARDO SIQUEIRA;12028630;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;28;'03307086000198;CONSELHO ESCOLAR CICERO RIBEIRO;PDDE EQUIDADE;PDDE Campo - 2023;16181,9;6935,1;23117;06/12/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC CLARISSE FECURY;12028681;ADMINISTRAÇÃO PÚBLICA ESTADUAL;318;'07029249000179;COMITE EXECUTIVO CLARISSE FECURY;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/12/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC BEIJA FLOR;12028703;ADMINISTRAÇÃO PÚBLICA ESTADUAL;133;'07067703000186;COMITE EXECUTIVO BEIJA-FLOR;PDDE EQUIDADE;Sala de Recursos multifuncionais 2023;4000;16000;20000;06/10/2023
2023;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC AGUA VIVA;12028797;ADMINISTRAÇÃO PÚBLICA ESTADUAL;26;'10495161000157;COMITE EXECUTIVO AGUA VIVA;PDDE EQUIDADE;PDDE Agua 2021;22400;5600;28000;23/11/2023
